Area,AP Ratio,District,Season,crop_name,Production,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity
28,1.607142857,Barishal,Kharif 2,Pineapple,45,35,18.0,70,80
53,1.924528302,Bhola,Kharif 2,Pineapple,102,35,18.0,70,80
6,3,Bogura,Kharif 2,Pineapple,18,35,18.0,70,80
36,1.388888889,Brahmanbaria,Kharif 2,Pineapple,50,35,18.0,70,80
5,1.2,Chandpur,Kharif 2,Pineapple,6,35,18.0,70,80
0,#DIV/0!,Chapai Nawabganj,Kharif 2,Pineapple,0,35,18.0,70,80
2122,3.885485391,Chattogram,Kharif 2,Pineapple,8245,35,18.0,70,80
0,#DIV/0!,Chuadanga,Kharif 2,Pineapple,0,35,18.0,70,80
328,6.463414634,CoxsBazar,Kharif 2,Pineapple,2120,35,18.0,70,80
32,3.46875,Cumilla,Kharif 2,Pineapple,111,35,18.0,70,80
0,#DIV/0!,Dhaka,Kharif 2,Pineapple,0,35,18.0,70,80
0,#DIV/0!,Dinajpur,Kharif 2,Pineapple,0,35,18.0,70,80
0,#DIV/0!,Faridpur,Kharif 2,Pineapple,0,35,18.0,70,80
20,2.6,Feni,Kharif 2,Pineapple,52,35,18.0,70,80
0,#DIV/0!,Gaibandha,Kharif 2,Pineapple,0,35,18.0,70,80
2867,3.705615626,Gazipur,Kharif 2,Pineapple,10624,35,18.0,70,80
0,#DIV/0!,Gopalganj,Kharif 2,Pineapple,0,35,18.0,70,80
467,3.406852248,Habiganj,Kharif 2,Pineapple,1591,35,18.0,70,80
101,2.910891089,Jamalpur,Kharif 2,Pineapple,294,35,18.0,70,80
107,3.485981308,Jashore,Kharif 2,Pineapple,373,35,18.0,70,80
0,#DIV/0!,Jhallokati,Kharif 2,Pineapple,0,35,18.0,70,80
1,2,Jhenaidah,Kharif 2,Pineapple,2,35,18.0,70,80
0,#DIV/0!,Joypurhat,Kharif 2,Pineapple,0,35,18.0,70,80
2133,3.953117675,Khagrachari,Kharif 2,Pineapple,8432,35,18.0,70,80
17,3.470588235,Khulna,Kharif 2,Pineapple,59,35,18.0,70,80
10,4.8,Kishoreganj,Kharif 2,Pineapple,48,35,18.0,70,80
24,3.958333333,Kurigram,Kharif 2,Pineapple,95,35,18.0,70,80
0,#DIV/0!,Kushtia,Kharif 2,Pineapple,0,35,18.0,70,80
28,2.714285714,Lakshmipur,Kharif 2,Pineapple,76,35,18.0,70,80
10,2.1,Lalmonirhat,Kharif 2,Pineapple,21,35,18.0,70,80
0,#DIV/0!,Madaripur,Kharif 2,Pineapple,0,35,18.0,70,80
0,#DIV/0!,Magura,Kharif 2,Pineapple,0,35,18.0,70,80
0,#DIV/0!,Manikganj,Kharif 2,Pineapple,0,35,18.0,70,80
0,#DIV/0!,Meherpur,Kharif 2,Pineapple,0,35,18.0,70,80
1099,5.700636943,Moulvibazar,Kharif 2,Pineapple,6265,35,18.0,70,80
0,#DIV/0!,Munshiganj,Kharif 2,Pineapple,0,35,18.0,70,80
739,8.765899865,Mymensingh,Kharif 2,Pineapple,6478,35,18.0,70,80
0,#DIV/0!,Naogaon,Kharif 2,Pineapple,0,35,18.0,70,80
0,#DIV/0!,Narail,Kharif 2,Pineapple,0,35,18.0,70,80
12,4.5,Narayanganj,Kharif 2,Pineapple,54,35,18.0,70,80
273,4.652014652,Narsingdi,Kharif 2,Pineapple,1270,35,18.0,70,80
0,#DIV/0!,Natore,Kharif 2,Pineapple,0,35,18.0,70,80
34,4.823529412,Netrokona,Kharif 2,Pineapple,164,35,18.0,70,80
9,6.222222222,Nilphamari,Kharif 2,Pineapple,56,35,18.0,70,80
23,1.217391304,Noakhali,Kharif 2,Pineapple,28,35,18.0,70,80
0,#DIV/0!,Pabna,Kharif 2,Pineapple,0,35,18.0,70,80
17,2.588235294,Panchagar,Kharif 2,Pineapple,44,35,18.0,70,80
130,2.569230769,Patuakhali,Kharif 2,Pineapple,334,35,18.0,70,80
36,2.472222222,Pirojpur,Kharif 2,Pineapple,89,35,18.0,70,80
0,#DIV/0!,Rajbari,Kharif 2,Pineapple,0,35,18.0,70,80
0,#DIV/0!,Rajshahi,Kharif 2,Pineapple,0,35,18.0,70,80
3314,7.592033796,Rangamati,Kharif 2,Pineapple,25160,35,18.0,70,80
46,2.086956522,Rangpur,Kharif 2,Pineapple,96,35,18.0,70,80
24,2.75,Satkhira,Kharif 2,Pineapple,66,35,18.0,70,80
0,#DIV/0!,Shariatpur,Kharif 2,Pineapple,0,35,18.0,70,80
45,5.777777778,Sherpur,Kharif 2,Pineapple,260,35,18.0,70,80
0,#DIV/0!,Sirajganj,Kharif 2,Pineapple,0,35,18.0,70,80
32,2.75,Sunamganj,Kharif 2,Pineapple,88,35,18.0,70,80
340,3.047058824,Sylhet,Kharif 2,Pineapple,1036,35,18.0,70,80
17992,7.102879057,Tangail,Kharif 2,Pineapple,127795,35,18.0,70,80
17,2.117647059,Thakurgaon,Kharif 2,Pineapple,36,35,18.0,70,80
459,2.851851852,Bagerhat,Kharif 2,Puishak,1309,30,12.0,65,75
192,1.671875,Bandarban,Kharif 2,Puishak,321,30,12.0,65,75
116,2.422413793,Barguna,Kharif 2,Puishak,281,30,12.0,65,75
681,2.720998532,Barishal,Kharif 2,Puishak,1853,30,12.0,65,75
521,2.775431862,Bhola,Kharif 2,Puishak,1446,30,12.0,65,75
273,3.139194139,Bogura,Kharif 2,Puishak,857,30,12.0,65,75
626,4.083067093,Brahmanbaria,Kharif 2,Puishak,2556,30,12.0,65,75
268,2.320895522,Chandpur,Kharif 2,Puishak,622,30,12.0,65,75
189,2.714285714,Chapai Nawabganj,Kharif 2,Puishak,513,30,12.0,65,75
824,3.858009709,Chattogram,Kharif 2,Puishak,3179,30,12.0,65,75
751,2.952063915,Chuadanga,Kharif 2,Puishak,2217,30,12.0,65,75
104,1.961538462,CoxsBazar,Kharif 2,Puishak,204,30,12.0,65,75
936,3.003205128,Cumilla,Kharif 2,Puishak,2811,30,12.0,65,75
914,2.214442013,Dhaka,Kharif 2,Puishak,2024,30,12.0,65,75
562,3.224199288,Dinajpur,Kharif 2,Puishak,1812,30,12.0,65,75
564,2.25177305,Faridpur,Kharif 2,Puishak,1270,30,12.0,65,75
145,1.875862069,Feni,Kharif 2,Puishak,272,30,12.0,65,75
254,2.035433071,Gaibandha,Kharif 2,Puishak,517,30,12.0,65,75
399,2.127819549,Gazipur,Kharif 2,Puishak,849,30,12.0,65,75
403,5.76426799,Gopalganj,Kharif 2,Puishak,2323,30,12.0,65,75
109,4.018348624,Habiganj,Kharif 2,Puishak,438,30,12.0,65,75
415,2.708433735,Jamalpur,Kharif 2,Puishak,1124,30,12.0,65,75
1063,5.380997178,Jashore,Kharif 2,Puishak,5720,30,12.0,65,75
454,2.625550661,Jhallokati,Kharif 2,Puishak,1192,30,12.0,65,75
742,6.080862534,Jhenaidah,Kharif 2,Puishak,4512,30,12.0,65,75
157,4.299363057,Joypurhat,Kharif 2,Puishak,675,30,12.0,65,75
457,1.934354486,Khagrachari,Kharif 2,Puishak,884,30,12.0,65,75
408,3.600490196,Khulna,Kharif 2,Puishak,1469,30,12.0,65,75
293,3.122866894,Kishoreganj,Kharif 2,Puishak,915,30,12.0,65,75
180,2.877777778,Kurigram,Kharif 2,Puishak,518,30,12.0,65,75
664,7.682228916,Kushtia,Kharif 2,Puishak,5101,30,12.0,65,75
246,1.963414634,Lakshmipur,Kharif 2,Puishak,483,30,12.0,65,75
275,2.265454545,Lalmonirhat,Kharif 2,Puishak,623,30,12.0,65,75
175,3.508571429,Madaripur,Kharif 2,Puishak,614,30,12.0,65,75
228,4.938596491,Magura,Kharif 2,Puishak,1126,30,12.0,65,75
435,2.834482759,Manikganj,Kharif 2,Puishak,1233,30,12.0,65,75
358,11.09776536,Meherpur,Kharif 2,Puishak,3973,30,12.0,65,75
167,2.550898204,Moulvibazar,Kharif 2,Puishak,426,30,12.0,65,75
393,1.590330789,Munshiganj,Kharif 2,Puishak,625,30,12.0,65,75
991,3.144298688,Mymensingh,Kharif 2,Puishak,3116,30,12.0,65,75
366,4.265027322,Naogaon,Kharif 2,Puishak,1561,30,12.0,65,75
309,6.368932039,Narail,Kharif 2,Puishak,1968,30,12.0,65,75
679,2.459499264,Narayanganj,Kharif 2,Puishak,1670,30,12.0,65,75
177,2.971751412,Narsingdi,Kharif 2,Puishak,526,30,12.0,65,75
343,3.903790087,Natore,Kharif 2,Puishak,1339,30,12.0,65,75
243,4.905349794,Netrokona,Kharif 2,Puishak,1192,30,12.0,65,75
312,3.871794872,Nilphamari,Kharif 2,Puishak,1208,30,12.0,65,75
474,1.305907173,Noakhali,Kharif 2,Puishak,619,30,12.0,65,75
844,4.356635071,Pabna,Kharif 2,Puishak,3677,30,12.0,65,75
311,2.610932476,Panchagar,Kharif 2,Puishak,812,30,12.0,65,75
166,2.530120482,Patuakhali,Kharif 2,Puishak,420,30,12.0,65,75
268,2.182835821,Pirojpur,Kharif 2,Puishak,585,30,12.0,65,75
577,6.405545927,Rajbari,Kharif 2,Puishak,3696,30,12.0,65,75
682,4.54398827,Rajshahi,Kharif 2,Puishak,3099,30,12.0,65,75
466,1.673819742,Rangamati,Kharif 2,Puishak,780,30,12.0,65,75
418,2.227272727,Rangpur,Kharif 2,Puishak,931,30,12.0,65,75
861,4.178861789,Satkhira,Kharif 2,Puishak,3598,30,12.0,65,75
239,4.041841004,Shariatpur,Kharif 2,Puishak,966,30,12.0,65,75
367,4.081743869,Sherpur,Kharif 2,Puishak,1498,30,12.0,65,75
270,5.47037037,Sirajganj,Kharif 2,Puishak,1477,30,12.0,65,75
166,3.36746988,Sunamganj,Kharif 2,Puishak,559,30,12.0,65,75
115,1.634782609,Sylhet,Kharif 2,Puishak,188,30,12.0,65,75
914,2.915754923,Tangail,Kharif 2,Puishak,2665,30,12.0,65,75
318,3.022012579,Thakurgaon,Kharif 2,Puishak,961,30,12.0,65,75
565,3.408849558,Bagerhat,Rabi,Pumpkin,1926,25,15.0,50,70
356,2.629213483,Bandarban,Rabi,Pumpkin,936,25,15.0,50,70
224,3.053571429,Barguna,Rabi,Pumpkin,684,25,15.0,50,70
761,3.494086728,Barishal,Rabi,Pumpkin,2659,25,15.0,50,70
513,6.966861598,Bhola,Rabi,Pumpkin,3574,25,15.0,50,70
697,3.901004304,Bogura,Rabi,Pumpkin,2719,25,15.0,50,70
415,3.122891566,Brahmanbaria,Rabi,Pumpkin,1296,25,15.0,50,70
684,4.875730994,Chandpur,Rabi,Pumpkin,3335,25,15.0,50,70
346,3.315028902,Chapai Nawabganj,Rabi,Pumpkin,1147,25,15.0,50,70
2067,4.892114175,Chattogram,Rabi,Pumpkin,10112,25,15.0,50,70
1788,6.016778523,Chuadanga,Rabi,Pumpkin,10758,25,15.0,50,70
218,4.775229358,CoxsBazar,Rabi,Pumpkin,1041,25,15.0,50,70
2089,4.973192915,Cumilla,Rabi,Pumpkin,10389,25,15.0,50,70
855,8.022222222,Dhaka,Rabi,Pumpkin,6859,25,15.0,50,70
614,3.892508143,Dinajpur,Rabi,Pumpkin,2390,25,15.0,50,70
466,3.379828326,Faridpur,Rabi,Pumpkin,1575,25,15.0,50,70
459,2.488017429,Feni,Rabi,Pumpkin,1142,25,15.0,50,70
575,3.56,Gaibandha,Rabi,Pumpkin,2047,25,15.0,50,70
355,2.363380282,Gazipur,Rabi,Pumpkin,839,25,15.0,50,70
793,5.253467844,Gopalganj,Rabi,Pumpkin,4166,25,15.0,50,70
373,5.016085791,Habiganj,Rabi,Pumpkin,1871,25,15.0,50,70
925,4,Jamalpur,Rabi,Pumpkin,3700,25,15.0,50,70
1652,6.137409201,Jashore,Rabi,Pumpkin,10139,25,15.0,50,70
509,6.243614931,Jhallokati,Rabi,Pumpkin,3178,25,15.0,50,70
1185,5.974683544,Jhenaidah,Rabi,Pumpkin,7080,25,15.0,50,70
252,4.817460317,Joypurhat,Rabi,Pumpkin,1214,25,15.0,50,70
811,3.532675709,Khagrachari,Rabi,Pumpkin,2865,25,15.0,50,70
732,3.023224044,Khulna,Rabi,Pumpkin,2213,25,15.0,50,70
768,6.764322917,Kishoreganj,Rabi,Pumpkin,5195,25,15.0,50,70
480,4.602083333,Kurigram,Rabi,Pumpkin,2209,25,15.0,50,70
710,7.438028169,Kushtia,Rabi,Pumpkin,5281,25,15.0,50,70
935,2.231016043,Lakshmipur,Rabi,Pumpkin,2086,25,15.0,50,70
279,3.064516129,Lalmonirhat,Rabi,Pumpkin,855,25,15.0,50,70
547,4.736745887,Madaripur,Rabi,Pumpkin,2591,25,15.0,50,70
253,5.4743083,Magura,Rabi,Pumpkin,1385,25,15.0,50,70
835,7.141317365,Manikganj,Rabi,Pumpkin,5963,25,15.0,50,70
183,8.371584699,Meherpur,Rabi,Pumpkin,1532,25,15.0,50,70
470,4.9,Moulvibazar,Rabi,Pumpkin,2303,25,15.0,50,70
470,5.582978723,Munshiganj,Rabi,Pumpkin,2624,25,15.0,50,70
871,7.977037887,Mymensingh,Rabi,Pumpkin,6948,25,15.0,50,70
525,4.036190476,Naogaon,Rabi,Pumpkin,2119,25,15.0,50,70
359,5.161559889,Narail,Rabi,Pumpkin,1853,25,15.0,50,70
325,4.532307692,Narayanganj,Rabi,Pumpkin,1473,25,15.0,50,70
417,3.997601918,Narsingdi,Rabi,Pumpkin,1667,25,15.0,50,70
481,3.276507277,Natore,Rabi,Pumpkin,1576,25,15.0,50,70
444,6.578828829,Netrokona,Rabi,Pumpkin,2921,25,15.0,50,70
623,5.974317817,Nilphamari,Rabi,Pumpkin,3722,25,15.0,50,70
1258,4.392686804,Noakhali,Rabi,Pumpkin,5526,25,15.0,50,70
647,3.72488408,Pabna,Rabi,Pumpkin,2410,25,15.0,50,70
334,6.796407186,Panchagar,Rabi,Pumpkin,2270,25,15.0,50,70
310,3.958064516,Patuakhali,Rabi,Pumpkin,1227,25,15.0,50,70
681,2.881057269,Pirojpur,Rabi,Pumpkin,1962,25,15.0,50,70
569,4.725834798,Rajbari,Rabi,Pumpkin,2689,25,15.0,50,70
1112,7.850719424,Rajshahi,Rabi,Pumpkin,8730,25,15.0,50,70
635,2.759055118,Rangamati,Rabi,Pumpkin,1752,25,15.0,50,70
914,4.479212254,Rangpur,Rabi,Pumpkin,4094,25,15.0,50,70
835,5.361676647,Satkhira,Rabi,Pumpkin,4477,25,15.0,50,70
361,8.739612188,Shariatpur,Rabi,Pumpkin,3155,25,15.0,50,70
284,5.144366197,Sherpur,Rabi,Pumpkin,1461,25,15.0,50,70
506,3.903162055,Sirajganj,Rabi,Pumpkin,1975,25,15.0,50,70
633,4.823064771,Sunamganj,Rabi,Pumpkin,3053,25,15.0,50,70
1437,3.288100209,Sylhet,Rabi,Pumpkin,4725,25,15.0,50,70
1288,5.22826087,Tangail,Rabi,Pumpkin,6734,25,15.0,50,70
817,3.793145655,Thakurgaon,Rabi,Pumpkin,3099,25,15.0,50,70
721,5.140083218,Bagerhat,Kharif 2,Radish,3706,22,10.0,75,95
665,3.076691729,Bandarban,Kharif 2,Radish,2046,22,10.0,75,95
340,4.791176471,Barguna,Kharif 2,Radish,1629,22,10.0,75,95
827,2.828295042,Barishal,Kharif 2,Radish,2339,22,10.0,75,95
780,2.925641026,Bhola,Kharif 2,Radish,2282,22,10.0,75,95
2447,4.17041275,Bogura,Kharif 2,Radish,10205,22,10.0,75,95
1067,6.321462043,Brahmanbaria,Kharif 2,Radish,6745,22,10.0,75,95
970,5.543298969,Chandpur,Kharif 2,Radish,5377,22,10.0,75,95
408,3.495098039,Chapai Nawabganj,Kharif 2,Radish,1426,22,10.0,75,95
2892,4.860650069,Chattogram,Kharif 2,Radish,14057,22,10.0,75,95
1057,4.153263955,Chuadanga,Kharif 2,Radish,4390,22,10.0,75,95
822,5.307785888,CoxsBazar,Kharif 2,Radish,4363,22,10.0,75,95
1365,4.973626374,Cumilla,Kharif 2,Radish,6789,22,10.0,75,95
1059,7.805476865,Dhaka,Kharif 2,Radish,8266,22,10.0,75,95
1331,3.336589031,Dinajpur,Kharif 2,Radish,4441,22,10.0,75,95
598,4.60367893,Faridpur,Kharif 2,Radish,2753,22,10.0,75,95
432,3.046296296,Feni,Kharif 2,Radish,1316,22,10.0,75,95
802,3.961346633,Gaibandha,Kharif 2,Radish,3177,22,10.0,75,95
898,4.334075724,Gazipur,Kharif 2,Radish,3892,22,10.0,75,95
386,5.89119171,Gopalganj,Kharif 2,Radish,2274,22,10.0,75,95
1037,7.462873674,Habiganj,Kharif 2,Radish,7739,22,10.0,75,95
2379,4.088272383,Jamalpur,Kharif 2,Radish,9726,22,10.0,75,95
1998,4.068568569,Jashore,Kharif 2,Radish,8129,22,10.0,75,95
274,1.733576642,Jhallokati,Kharif 2,Radish,475,22,10.0,75,95
1313,5.04950495,Jhenaidah,Kharif 2,Radish,6630,22,10.0,75,95
504,4.607142857,Joypurhat,Kharif 2,Radish,2322,22,10.0,75,95
1570,3.065605096,Khagrachari,Kharif 2,Radish,4813,22,10.0,75,95
519,3.759152216,Khulna,Kharif 2,Radish,1951,22,10.0,75,95
1204,5.664451827,Kishoreganj,Kharif 2,Radish,6820,22,10.0,75,95
1103,4.192203083,Kurigram,Kharif 2,Radish,4624,22,10.0,75,95
1002,6.052894212,Kushtia,Kharif 2,Radish,6065,22,10.0,75,95
751,2.507323569,Lakshmipur,Kharif 2,Radish,1883,22,10.0,75,95
685,4.386861314,Lalmonirhat,Kharif 2,Radish,3005,22,10.0,75,95
410,7.382926829,Madaripur,Kharif 2,Radish,3027,22,10.0,75,95
400,3.965,Magura,Kharif 2,Radish,1586,22,10.0,75,95
978,5.738241309,Manikganj,Kharif 2,Radish,5612,22,10.0,75,95
367,4.741144414,Meherpur,Kharif 2,Radish,1740,22,10.0,75,95
765,5.769934641,Moulvibazar,Kharif 2,Radish,4414,22,10.0,75,95
468,5.241452991,Munshiganj,Kharif 2,Radish,2453,22,10.0,75,95
2619,4.974417717,Mymensingh,Kharif 2,Radish,13028,22,10.0,75,95
1180,7.109322034,Naogaon,Kharif 2,Radish,8389,22,10.0,75,95
363,3.845730028,Narail,Kharif 2,Radish,1396,22,10.0,75,95
387,3.560723514,Narayanganj,Kharif 2,Radish,1378,22,10.0,75,95
804,4.074626866,Narsingdi,Kharif 2,Radish,3276,22,10.0,75,95
804,3.843283582,Natore,Kharif 2,Radish,3090,22,10.0,75,95
875,2.819428571,Netrokona,Kharif 2,Radish,2467,22,10.0,75,95
1498,4.615487316,Nilphamari,Kharif 2,Radish,6914,22,10.0,75,95
1198,3.569282137,Noakhali,Kharif 2,Radish,4276,22,10.0,75,95
1440,4.2125,Pabna,Kharif 2,Radish,6066,22,10.0,75,95
1716,6.973193473,Panchagar,Kharif 2,Radish,11966,22,10.0,75,95
216,1.518518519,Patuakhali,Kharif 2,Radish,328,22,10.0,75,95
306,3.751633987,Pirojpur,Kharif 2,Radish,1148,22,10.0,75,95
1132,4.149293286,Rajbari,Kharif 2,Radish,4697,22,10.0,75,95
2223,6.426900585,Rajshahi,Kharif 2,Radish,14287,22,10.0,75,95
986,4.004056795,Rangamati,Kharif 2,Radish,3948,22,10.0,75,95
1128,3.27748227,Rangpur,Kharif 2,Radish,3697,22,10.0,75,95
500,4.258,Satkhira,Kharif 2,Radish,2129,22,10.0,75,95
386,7.738341969,Shariatpur,Kharif 2,Radish,2987,22,10.0,75,95
1541,6.429591175,Sherpur,Kharif 2,Radish,9908,22,10.0,75,95
1319,5.893858984,Sirajganj,Kharif 2,Radish,7774,22,10.0,75,95
1028,5.173151751,Sunamganj,Kharif 2,Radish,5318,22,10.0,75,95
2389,3.337798242,Sylhet,Kharif 2,Radish,7974,22,10.0,75,95
2718,4.658940397,Tangail,Kharif 2,Radish,12663,22,10.0,75,95
886,2.269751693,Thakurgaon,Kharif 2,Radish,2011,22,10.0,75,95
1465,0.254607509,Bagerhat,Kharif 2,Rape & Mustard,373,30,15.0,65,85
325,0.267692308,Bandarban,Kharif 2,Rape & Mustard,87,30,15.0,65,85
91,0.604395604,Barguna,Kharif 2,Rape & Mustard,55,30,15.0,65,85
2026,0.511352419,Barishal,Kharif 2,Rape & Mustard,1036,30,15.0,65,85
2129,0.521371536,Bhola,Kharif 2,Rape & Mustard,1110,30,15.0,65,85
42687,0.543608124,Bogura,Kharif 2,Rape & Mustard,23205,30,15.0,65,85
28980,0.459489303,Brahmanbaria,Kharif 2,Rape & Mustard,13316,30,15.0,65,85
3856,0.439834025,Chandpur,Kharif 2,Rape & Mustard,1696,30,15.0,65,85
24786,0.356895021,Chapai Nawabganj,Kharif 2,Rape & Mustard,8846,30,15.0,65,85
1034,0.332688588,Chattogram,Kharif 2,Rape & Mustard,344,30,15.0,65,85
4295,0.635622817,Chuadanga,Kharif 2,Rape & Mustard,2730,30,15.0,65,85
0,#DIV/0!,CoxsBazar,Kharif 2,Rape & Mustard,0,30,15.0,65,85
7590,0.467061924,Cumilla,Kharif 2,Rape & Mustard,3545,30,15.0,65,85
26402,0.484432998,Dhaka,Kharif 2,Rape & Mustard,12790,30,15.0,65,85
28839,0.5505392,Dinajpur,Kharif 2,Rape & Mustard,15877,30,15.0,65,85
19943,0.322067893,Faridpur,Kharif 2,Rape & Mustard,6423,30,15.0,65,85
1207,0.251035626,Feni,Kharif 2,Rape & Mustard,303,30,15.0,65,85
4913,0.442906574,Gaibandha,Kharif 2,Rape & Mustard,2176,30,15.0,65,85
3474,0.267127231,Gazipur,Kharif 2,Rape & Mustard,928,30,15.0,65,85
6334,0.448689612,Gopalganj,Kharif 2,Rape & Mustard,2842,30,15.0,65,85
542,0.501845018,Habiganj,Kharif 2,Rape & Mustard,272,30,15.0,65,85
29425,0.439966015,Jamalpur,Kharif 2,Rape & Mustard,12946,30,15.0,65,85
25420,0.758025177,Jashore,Kharif 2,Rape & Mustard,19269,30,15.0,65,85
412,0.349514563,Jhallokati,Kharif 2,Rape & Mustard,144,30,15.0,65,85
6818,0.530067468,Jhenaidah,Kharif 2,Rape & Mustard,3614,30,15.0,65,85
15883,0.736447774,Joypurhat,Kharif 2,Rape & Mustard,11697,30,15.0,65,85
371,0.431266846,Khagrachari,Kharif 2,Rape & Mustard,160,30,15.0,65,85
441,0.337868481,Khulna,Kharif 2,Rape & Mustard,149,30,15.0,65,85
2513,0.440907282,Kishoreganj,Kharif 2,Rape & Mustard,1108,30,15.0,65,85
9275,0.452830189,Kurigram,Kharif 2,Rape & Mustard,4200,30,15.0,65,85
3328,0.577223558,Kushtia,Kharif 2,Rape & Mustard,1921,30,15.0,65,85
236,0.313559322,Lakshmipur,Kharif 2,Rape & Mustard,74,30,15.0,65,85
1133,0.643424537,Lalmonirhat,Kharif 2,Rape & Mustard,729,30,15.0,65,85
16235,0.465475824,Madaripur,Kharif 2,Rape & Mustard,7557,30,15.0,65,85
9553,0.509787501,Magura,Kharif 2,Rape & Mustard,4870,30,15.0,65,85
45293,0.491908242,Manikganj,Kharif 2,Rape & Mustard,22280,30,15.0,65,85
11893,0.615740351,Meherpur,Kharif 2,Rape & Mustard,7323,30,15.0,65,85
736,0.485054348,Moulvibazar,Kharif 2,Rape & Mustard,357,30,15.0,65,85
5416,0.471011817,Munshiganj,Kharif 2,Rape & Mustard,2551,30,15.0,65,85
2976,0.44186828,Mymensingh,Kharif 2,Rape & Mustard,1315,30,15.0,65,85
55702,0.573031489,Naogaon,Kharif 2,Rape & Mustard,31919,30,15.0,65,85
11027,0.396481364,Narail,Kharif 2,Rape & Mustard,4372,30,15.0,65,85
1596,0.374686717,Narayanganj,Kharif 2,Rape & Mustard,598,30,15.0,65,85
756,0.387566138,Narsingdi,Kharif 2,Rape & Mustard,293,30,15.0,65,85
4171,0.526971949,Natore,Kharif 2,Rape & Mustard,2198,30,15.0,65,85
2461,0.46728972,Netrokona,Kharif 2,Rape & Mustard,1150,30,15.0,65,85
2327,0.547056296,Nilphamari,Kharif 2,Rape & Mustard,1273,30,15.0,65,85
38,0.157894737,Noakhali,Kharif 2,Rape & Mustard,6,30,15.0,65,85
43686,0.428375223,Pabna,Kharif 2,Rape & Mustard,18714,30,15.0,65,85
4241,0.343551049,Panchagar,Kharif 2,Rape & Mustard,1457,30,15.0,65,85
112,0.321428571,Patuakhali,Kharif 2,Rape & Mustard,36,30,15.0,65,85
101,0.346534653,Pirojpur,Kharif 2,Rape & Mustard,35,30,15.0,65,85
4012,0.479062812,Rajbari,Kharif 2,Rape & Mustard,1922,30,15.0,65,85
40975,0.561732764,Rajshahi,Kharif 2,Rape & Mustard,23017,30,15.0,65,85
423,0.463356974,Rangamati,Kharif 2,Rape & Mustard,196,30,15.0,65,85
4351,0.475522868,Rangpur,Kharif 2,Rape & Mustard,2069,30,15.0,65,85
11778,0.534216336,Satkhira,Kharif 2,Rape & Mustard,6292,30,15.0,65,85
10417,0.41998656,Shariatpur,Kharif 2,Rape & Mustard,4375,30,15.0,65,85
4523,0.48242317,Sherpur,Kharif 2,Rape & Mustard,2182,30,15.0,65,85
127853,0.432355909,Sirajganj,Kharif 2,Rape & Mustard,55278,30,15.0,65,85
1294,0.405718702,Sunamganj,Kharif 2,Rape & Mustard,525,30,15.0,65,85
1624,0.579433498,Sylhet,Kharif 2,Rape & Mustard,941,30,15.0,65,85
67761,0.46265551,Tangail,Kharif 2,Rape & Mustard,31350,30,15.0,65,85
14774,0.416813321,Thakurgaon,Kharif 2,Rape & Mustard,6158,30,15.0,65,85
90,11.4,Bagerhat,Kharif 1,Ripe Papaya,1026,35,25.0,70,90
100,21.8,Bandarban,Kharif 1,Ripe Papaya,2180,35,25.0,70,90
150,3.773333333,Barguna,Kharif 1,Ripe Papaya,566,35,25.0,70,90
170,13.70588235,Barishal,Kharif 1,Ripe Papaya,2330,35,25.0,70,90
62,15.35483871,Bhola,Kharif 1,Ripe Papaya,952,35,25.0,70,90
277,17.55234657,Bogura,Kharif 1,Ripe Papaya,4862,35,25.0,70,90
39,14.58974359,Brahmanbaria,Kharif 1,Ripe Papaya,569,35,25.0,70,90
191,8.806282723,Chandpur,Kharif 1,Ripe Papaya,1682,35,25.0,70,90
86,15.98837209,Chapai Nawabganj,Kharif 1,Ripe Papaya,1375,35,25.0,70,90
200,13.695,Chattogram,Kharif 1,Ripe Papaya,2739,35,25.0,70,90
69,28.10144928,Chuadanga,Kharif 1,Ripe Papaya,1939,35,25.0,70,90
100,40.86,CoxsBazar,Kharif 1,Ripe Papaya,4086,35,25.0,70,90
190,12.67894737,Cumilla,Kharif 1,Ripe Papaya,2409,35,25.0,70,90
160,10.0875,Dhaka,Kharif 1,Ripe Papaya,1614,35,25.0,70,90
158,15.64556962,Dinajpur,Kharif 1,Ripe Papaya,2472,35,25.0,70,90
55,19.8,Faridpur,Kharif 1,Ripe Papaya,1089,35,25.0,70,90
60,8.2,Feni,Kharif 1,Ripe Papaya,492,35,25.0,70,90
147,10.37414966,Gaibandha,Kharif 1,Ripe Papaya,1525,35,25.0,70,90
200,8.595,Gazipur,Kharif 1,Ripe Papaya,1719,35,25.0,70,90
114,9.333333333,Gopalganj,Kharif 1,Ripe Papaya,1064,35,25.0,70,90
20,25.5,Habiganj,Kharif 1,Ripe Papaya,510,35,25.0,70,90
155,21,Jamalpur,Kharif 1,Ripe Papaya,3255,35,25.0,70,90
150,22.04666667,Jashore,Kharif 1,Ripe Papaya,3307,35,25.0,70,90
130,10.13846154,Jhallokati,Kharif 1,Ripe Papaya,1318,35,25.0,70,90
107,11.12149533,Jhenaidah,Kharif 1,Ripe Papaya,1190,35,25.0,70,90
47,11.9787234,Joypurhat,Kharif 1,Ripe Papaya,563,35,25.0,70,90
150,16.02666667,Khagrachari,Kharif 1,Ripe Papaya,2404,35,25.0,70,90
200,5.495,Khulna,Kharif 1,Ripe Papaya,1099,35,25.0,70,90
